,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
484,The New York Times,President Trump denigrated Marie Yovanovitch on Twitter even as she testified about how she felt threatened by Trum… https://t.co/HW7G39WiX7,Fri Nov 15 17:00:04 +0000 2019,-0.4588,0.0,0.857,0.143
485,The New York Times,"Breaking News: Roger Stone, a friend of President Trump, was found guilty in a trial that revived the saga of Russi… https://t.co/BoN4q3Y1bu",Fri Nov 15 16:50:21 +0000 2019,0.1027,0.133,0.75,0.117
486,The New York Times,"RT @shearm: LATEST -- Here's our latest on the decision by @realDonaldTrump to denigrate Marie Yovanovitch, his former ambassador to Ukrain…",Fri Nov 15 16:44:12 +0000 2019,0.0,0.0,1.0,0.0
487,The New York Times,The Trump administration is proposing policies aimed at helping patients shop for better prices at hospitals. A leg… https://t.co/rbRoN0Bowm,Fri Nov 15 16:30:07 +0000 2019,0.6249,0.242,0.758,0.0
488,The New York Times,Who is Marie Yovanovitch and why is she relevant to the impeachment inquiry? Here’s what to know.… https://t.co/eEMgcwaQLJ,Fri Nov 15 16:22:03 +0000 2019,0.0,0.0,1.0,0.0
489,The New York Times,"""It sounded like a threat."" 

Marie Yovanovitch, the former U.S. ambassador to Ukraine, describes her reaction to P… https://t.co/TLqlTBCXwP",Fri Nov 15 16:13:11 +0000 2019,0.3612,0.128,0.872,0.0
490,The New York Times,"A new bill in Congress, being introduced a day after 2 students were killed in a school shooting in California, wou… https://t.co/uniHclrtEY",Fri Nov 15 16:00:11 +0000 2019,-0.6705,0.0,0.791,0.209
491,The New York Times,Conservative allies of President Trump have settled on a message to dismiss the impeachment inquiry against him: Th… https://t.co/2h6pZDkGr3,Fri Nov 15 15:53:06 +0000 2019,0.0,0.0,1.0,0.0
492,The New York Times,"RT @andylocal: There’s a place on the internet where anyone can find work. It’s run by Amazon, it’s called Mechanical Turk, and you don’t n…",Fri Nov 15 15:30:40 +0000 2019,0.1779,0.069,0.931,0.0
493,The New York Times,"In her testimony, Marie Yovanovitch said that President Trump’s statements about her “sounded like a threat.""… https://t.co/kEbZxUdsk7",Fri Nov 15 15:27:30 +0000 2019,0.3612,0.143,0.857,0.0
494,The New York Times,"Read the White House's memo of Trump's April call with Zelensky. The document warns its contents are ""not a verbati… https://t.co/Fux98nuiBP",Fri Nov 15 15:27:30 +0000 2019,-0.1027,0.0,0.931,0.069
495,The New York Times,The White House released on Friday a memo of President Trump's congratulatory call from April with President Zelens… https://t.co/CZDETkVOsN,Fri Nov 15 15:26:07 +0000 2019,0.0,0.0,1.0,0.0
496,The New York Times,"""Our Ukraine policy has been thrown into disarray, and shady interests the world over have learned how little it ta… https://t.co/mHzenBn5Kc",Fri Nov 15 15:15:18 +0000 2019,0.25,0.091,0.909,0.0
497,The New York Times,The competition to get into New York City’s top public high schools — one has admissions rates roughly akin to Yale… https://t.co/DZruqSpgFv,Fri Nov 15 15:00:39 +0000 2019,0.2023,0.083,0.917,0.0
498,The New York Times,Marie Yovanovitch is potentially a more problematic witness for Republicans because she can say she was personally… https://t.co/YbfICjpad2,Fri Nov 15 15:00:02 +0000 2019,-0.4927,0.0,0.834,0.166
499,The New York Times,"Marie Yovanovitch ""was considered an obstacle to the furtherance of the president's personal and political agenda,""… https://t.co/GP86DHoIhU",Fri Nov 15 14:48:31 +0000 2019,-0.3612,0.0,0.865,0.135
